date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:39:24	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2018%20Jun%202833%2012:00:00%20GMT	https://static1.squarespace.com/universal/images-v6/icons/block-indicator-dark.png	./Sheffield%20iGEM/static1.squarespace.com/universal/images-v6/icons/block-indicator-dark.41.delayed	(from https://static1.squarespace.com/static/sitecss/59427d3cd2b857e783255062/54/52a74dafe4b073a80cd253c5/59427d3cd2b857e783255068/1043/site.css)
13:39:25	561/561	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:00%20GMT	https://assets.squarespace.com/universal/images-v6/icons/block-indicator-dark.png	./Sheffield%20iGEM/assets.squarespace.com/universal/images-v6/icons/block-indicator-dark.png	(from https://static1.squarespace.com/static/sitecss/59427d3cd2b857e783255062/54/52a74dafe4b073a80cd253c5/59427d3cd2b857e783255068/1043/site.css)
13:39:26	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2018%20Jun%202833%2012:00:00%20GMT	https://static1.squarespace.com/universal/images-v6/icons/block-indicator-dark@2x.png	./Sheffield%20iGEM/static1.squarespace.com/universal/images-v6/icons/block-indicator-dark@2x.png	(from https://static1.squarespace.com/static/sitecss/59427d3cd2b857e783255062/54/52a74dafe4b073a80cd253c5/59427d3cd2b857e783255068/1043/site.css)
13:39:27	1672/1672	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:27:58%20GMT	https://assets.squarespace.com/universal/images-v6/icons/block-indicator-dark@2x.png	./Sheffield%20iGEM/assets.squarespace.com/universal/images-v6/icons/block-indicator-dark@2x.png	(from https://static1.squarespace.com/static/sitecss/59427d3cd2b857e783255062/54/52a74dafe4b073a80cd253c5/59427d3cd2b857e783255068/1043/site.css)
13:39:28	6788/6788	---M-Z	200	added ('OK')	text/plain	etag:%222a5b5a2d9473fa42d80ed3ef69d9e2a1%22	https://assets.squarespace.com/universal/fonts/squarespace-ui-font.eot	./Sheffield%20iGEM/assets.squarespace.com/universal/fonts/squarespace-ui-font.eot	(from https://static1.squarespace.com/static/sitecss/59427d3cd2b857e783255062/54/52a74dafe4b073a80cd253c5/59427d3cd2b857e783255068/1043/site.css)
13:39:29	6788/6788	---M-Z	200	added ('OK')	text/plain	etag:%222a5b5a2d9473fa42d80ed3ef69d9e2a1%22	https://assets.squarespace.com/universal/fonts/squarespace-ui-font.eot?	./Sheffield%20iGEM/assets.squarespace.com/universal/fonts/squarespace-ui-fontd41d.eot	(from https://static1.squarespace.com/static/sitecss/59427d3cd2b857e783255062/54/52a74dafe4b073a80cd253c5/59427d3cd2b857e783255068/1043/site.css)
13:39:30	23403/23403	---M-Z	200	added ('OK')	image/svg+xml	etag:%22d5f2dcb17d61c334864ce80b5fc9c903%22	https://assets.squarespace.com/universal/fonts/squarespace-ui-font.svg	./Sheffield%20iGEM/assets.squarespace.com/universal/fonts/squarespace-ui-font.svg	(from https://static1.squarespace.com/static/sitecss/59427d3cd2b857e783255062/54/52a74dafe4b073a80cd253c5/59427d3cd2b857e783255068/1043/site.css)
13:39:31	9068/9068	---M-Z	200	added ('OK')	text/plain	etag:%22e99a175a26d1be1ff88c5c1aafc58e1e%22	https://assets.squarespace.com/universal/fonts/squarespace-ui-font.woff	./Sheffield%20iGEM/assets.squarespace.com/universal/fonts/squarespace-ui-font.woff	(from https://static1.squarespace.com/static/sitecss/59427d3cd2b857e783255062/54/52a74dafe4b073a80cd253c5/59427d3cd2b857e783255068/1043/site.css)
13:39:32	6576/6576	---M-Z	200	added ('OK')	text/plain	etag:%229da9d93a8f754fbf7dc1e4e66aab4b48%22	https://assets.squarespace.com/universal/fonts/squarespace-ui-font.ttf	./Sheffield%20iGEM/assets.squarespace.com/universal/fonts/squarespace-ui-font.ttf	(from https://static1.squarespace.com/static/sitecss/59427d3cd2b857e783255062/54/52a74dafe4b073a80cd253c5/59427d3cd2b857e783255068/1043/site.css)
13:39:33	1495/1495	---M-Z	200	added ('OK')	image/svg+xml	etag:%2221f87a69b82b3ccfc0b96434f24f9e7e%22	https://static1.squarespace.com/universal/images-v6/icons/opentable-icons.svg	./Sheffield%20iGEM/static1.squarespace.com/universal/images-v6/icons/opentable-icons.svg	(from https://static1.squarespace.com/static/sitecss/59427d3cd2b857e783255062/54/52a74dafe4b073a80cd253c5/59427d3cd2b857e783255068/1043/site.css)
13:39:34	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2018%20Jun%202833%2012:00:00%20GMT	https://static1.squarespace.com/universal/images-v6/icons/opentable-icons.png	./Sheffield%20iGEM/static1.squarespace.com/universal/images-v6/icons/opentable-icons.png	(from https://static1.squarespace.com/static/sitecss/59427d3cd2b857e783255062/54/52a74dafe4b073a80cd253c5/59427d3cd2b857e783255068/1043/site.css)
13:39:35	2320/2320	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:02%20GMT	https://assets.squarespace.com/universal/images-v6/icons/opentable-icons.png	./Sheffield%20iGEM/assets.squarespace.com/universal/images-v6/icons/opentable-icons.png	(from https://static1.squarespace.com/static/sitecss/59427d3cd2b857e783255062/54/52a74dafe4b073a80cd253c5/59427d3cd2b857e783255068/1043/site.css)
13:39:36	361/361	---M--	200	added ('OK')	image/png	etag:%22e6aa6f7aada61660fea95ee320a8064a%22	https://static1.squarespace.com/universal/images-v6/icons/icon-searchqueries-20-dark.png	./Sheffield%20iGEM/static1.squarespace.com/universal/images-v6/icons/icon-searchqueries-20-dark.png	(from https://static1.squarespace.com/static/sitecss/59427d3cd2b857e783255062/54/52a74dafe4b073a80cd253c5/59427d3cd2b857e783255068/1043/site.css)
13:39:37	3034/3034	---M--	200	added ('OK')	image/png	etag:%22a719c027f9edaea23e767d669b3e098f%22	https://static1.squarespace.com/universal/images-v6/icons/icon-searchqueries-20-light.png	./Sheffield%20iGEM/static1.squarespace.com/universal/images-v6/icons/icon-searchqueries-20-light.png	(from https://static1.squarespace.com/static/sitecss/59427d3cd2b857e783255062/54/52a74dafe4b073a80cd253c5/59427d3cd2b857e783255068/1043/site.css)
13:39:38	365/365	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:00%20GMT	http://assets.squarespace.com/universal/images-v6/icons/icon-video-24-light-solid.png	./Sheffield%20iGEM/assets.squarespace.com/universal/images-v6/icons/icon-video-24-light-solid.png	(from https://static1.squarespace.com/static/sitecss/59427d3cd2b857e783255062/54/52a74dafe4b073a80cd253c5/59427d3cd2b857e783255068/1043/site.css)
13:39:39	1314/1314	---M--	200	added ('OK')	image/png	etag:%22a97813aa1c8a5764999edfb5a5295281%22	https://static1.squarespace.com/universal/images-v6/damask/image-inside-64-dark.png	./Sheffield%20iGEM/static1.squarespace.com/universal/images-v6/damask/image-inside-64-dark.png	(from https://static1.squarespace.com/static/sitecss/59427d3cd2b857e783255062/54/52a74dafe4b073a80cd253c5/59427d3cd2b857e783255068/1043/site.css)
13:39:40	2831/2831	---M--	200	added ('OK')	image/png	etag:%225605efa1576bc2746410ce0ae77f5949%22	https://static1.squarespace.com/universal/images-v6/damask/image-inside-128-dark.png	./Sheffield%20iGEM/static1.squarespace.com/universal/images-v6/damask/image-inside-128-dark.png	(from https://static1.squarespace.com/static/sitecss/59427d3cd2b857e783255062/54/52a74dafe4b073a80cd253c5/59427d3cd2b857e783255068/1043/site.css)
13:39:41	1860/1860	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:03%20GMT	http://assets.squarespace.com/universal/images-v6/misc/opentable/brand-light.png	./Sheffield%20iGEM/assets.squarespace.com/universal/images-v6/misc/opentable/brand-light.png	(from https://static1.squarespace.com/static/sitecss/59427d3cd2b857e783255062/54/52a74dafe4b073a80cd253c5/59427d3cd2b857e783255068/1043/site.css)
13:39:42	3492/3492	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:04%20GMT	http://assets.squarespace.com/universal/images-v6/misc/opentable/brand-light@2x.png	./Sheffield%20iGEM/assets.squarespace.com/universal/images-v6/misc/opentable/brand-light@2x.png	(from https://static1.squarespace.com/static/sitecss/59427d3cd2b857e783255062/54/52a74dafe4b073a80cd253c5/59427d3cd2b857e783255068/1043/site.css)
13:39:43	176/176	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:27:58%20GMT	http://assets.squarespace.com/universal/images-v6/standard/icon_close_7_light.png	./Sheffield%20iGEM/assets.squarespace.com/universal/images-v6/standard/icon_close_7_light.png	(from https://static1.squarespace.com/static/sitecss/59427d3cd2b857e783255062/54/52a74dafe4b073a80cd253c5/59427d3cd2b857e783255068/1043/site.css)
13:39:44	3058/3058	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:27:59%20GMT	http://assets.squarespace.com/universal/images-v6/icons/icon-settings-16-light.png	./Sheffield%20iGEM/assets.squarespace.com/universal/images-v6/icons/icon-settings-16-light.png	(from https://static1.squarespace.com/static/sitecss/59427d3cd2b857e783255062/54/52a74dafe4b073a80cd253c5/59427d3cd2b857e783255068/1043/site.css)
13:39:45	32876/32876	---M-Z	200	added ('OK')	text/plain	etag:%22b115e53ce1f740903aa879bf3eda92a3%22	http://assets.squarespace.com/universal/fonts/social-20141119/social-icon-font.eot	./Sheffield%20iGEM/assets.squarespace.com/universal/fonts/social-20141119/social-icon-font.eot	(from https://static1.squarespace.com/static/sitecss/59427d3cd2b857e783255062/54/52a74dafe4b073a80cd253c5/59427d3cd2b857e783255068/1043/site.css)
13:39:47	32876/32876	---M-Z	200	added ('OK')	text/plain	etag:%22b115e53ce1f740903aa879bf3eda92a3%22	http://assets.squarespace.com/universal/fonts/social-20141119/social-icon-font.eot?	./Sheffield%20iGEM/assets.squarespace.com/universal/fonts/social-20141119/social-icon-fontd41d.eot	(from https://static1.squarespace.com/static/sitecss/59427d3cd2b857e783255062/54/52a74dafe4b073a80cd253c5/59427d3cd2b857e783255068/1043/site.css)
13:39:47	32752/32752	---M-Z	200	added ('OK')	text/plain	etag:%224e53042a254861ee8cf4cad171643ff0%22	http://assets.squarespace.com/universal/fonts/social-20141119/social-icon-font.woff	./Sheffield%20iGEM/assets.squarespace.com/universal/fonts/social-20141119/social-icon-font.woff	(from https://static1.squarespace.com/static/sitecss/59427d3cd2b857e783255062/54/52a74dafe4b073a80cd253c5/59427d3cd2b857e783255068/1043/site.css)
13:39:48	32676/32676	---M-Z	200	added ('OK')	text/plain	etag:%229e073fff14f3b8264b71ef690aab1cd3%22	http://assets.squarespace.com/universal/fonts/social-20141119/social-icon-font.ttf	./Sheffield%20iGEM/assets.squarespace.com/universal/fonts/social-20141119/social-icon-font.ttf	(from https://static1.squarespace.com/static/sitecss/59427d3cd2b857e783255062/54/52a74dafe4b073a80cd253c5/59427d3cd2b857e783255068/1043/site.css)
13:39:50	64791/64791	---M-Z	200	added ('OK')	image/svg+xml	etag:%2277798fed01e166395196311ad1e01a10%22	http://assets.squarespace.com/universal/fonts/social-20141119/social-icon-font.svg	./Sheffield%20iGEM/assets.squarespace.com/universal/fonts/social-20141119/social-icon-font.svg	(from https://static1.squarespace.com/static/sitecss/59427d3cd2b857e783255062/54/52a74dafe4b073a80cd253c5/59427d3cd2b857e783255068/1043/site.css)
13:39:50	14400/14400	---M--	200	added ('OK')	image/png	etag:CMee37KWousCEAE=	https://images.squarespace-cdn.com/content/v1/59427d3cd2b857e783255062/1574863359423-39A0BS5OB39230W2VL9M/Corp+Stru+Black.png	./Sheffield%20iGEM/images.squarespace-cdn.com/content/v1/59427d3cd2b857e783255062/1574863359423-39A0BS5OB39230W2VL9M/Corp+Stru+Black.png	(from https://www.sheffieldigem.com/team)
13:39:52	51117/51117	---M-Z	200	added ('OK')	text/html	etag:W/%22256710d13536db1dd59964bc6b12a5ad%22	https://www.sheffieldigem.com/board	./Sheffield%20iGEM/www.sheffieldigem.com/board.html	(from https://www.sheffieldigem.com/team)
13:39:53	93861/93861	---M--	200	added ('OK')	image/jpeg	etag:COT5r7T15usCEAE=	https://images.squarespace-cdn.com/content/v1/59427d3cd2b857e783255062/1600027089549-6ZPWGSKZSLDA09LVO77G/Dimitrios.jpg	./Sheffield%20iGEM/images.squarespace-cdn.com/content/v1/59427d3cd2b857e783255062/1600027089549-6ZPWGSKZSLDA09LVO77G/Dimitrios.jpg	(from https://www.sheffieldigem.com/team)
13:39:55	508143/508143	---M--	200	added ('OK')	image/jpeg	etag:CJfhseqVousCEAE=	https://images.squarespace-cdn.com/content/v1/59427d3cd2b857e783255062/1568130392179-M9KNYQDD21U0DVPBIPZP/DSC_0317.JPG	./Sheffield%20iGEM/images.squarespace-cdn.com/content/v1/59427d3cd2b857e783255062/1568130392179-M9KNYQDD21U0DVPBIPZP/DSC_0317.jpg	(from https://www.sheffieldigem.com/team)
13:39:55	482447/482447	---M--	200	added ('OK')	image/jpeg	etag:CNXr7+KWousCEAE=	https://images.squarespace-cdn.com/content/v1/59427d3cd2b857e783255062/1568130217969-BSV1HSDK0MS0OXCXOK4S/DSC_0268.JPG	./Sheffield%20iGEM/images.squarespace-cdn.com/content/v1/59427d3cd2b857e783255062/1568130217969-BSV1HSDK0MS0OXCXOK4S/DSC_0268.jpg	(from https://www.sheffieldigem.com/team)
13:39:56	51369/51369	---M-Z	200	added ('OK')	text/html	etag:W/%2217c121c042a4a1ff2e4b81be69e8f240--gzip%22	https://www.sheffieldigem.com/biology	./Sheffield%20iGEM/www.sheffieldigem.com/biology.html	(from https://www.sheffieldigem.com/team)
13:39:56	82019/82019	---M--	200	added ('OK')	image/jpeg	etag:COemgPyWousCEAE=	https://images.squarespace-cdn.com/content/v1/59427d3cd2b857e783255062/1498568278132-3P8BPZCWC8J1N0ZR8I6V/biology.jpg	./Sheffield%20iGEM/images.squarespace-cdn.com/content/v1/59427d3cd2b857e783255062/1498568278132-3P8BPZCWC8J1N0ZR8I6V/biology.jpg	(from https://www.sheffieldigem.com/team)
13:39:57	51386/51386	---M-Z	200	added ('OK')	text/html	etag:W/%2264dd0746c8635e73d9728c5ba4b7b94c--gzip%22	https://www.sheffieldigem.com/device	./Sheffield%20iGEM/www.sheffieldigem.com/device.html	(from https://www.sheffieldigem.com/team)
13:39:59	688490/688490	---M--	200	added ('OK')	image/jpeg	etag:CPHV4bGWousCEAE=	https://images.squarespace-cdn.com/content/v1/59427d3cd2b857e783255062/1512145826403-PFMVEBHN09W0WSPWMPDP/IMG_0266.JPG	./Sheffield%20iGEM/images.squarespace-cdn.com/content/v1/59427d3cd2b857e783255062/1512145826403-PFMVEBHN09W0WSPWMPDP/IMG_0266.jpg	(from https://www.sheffieldigem.com/team)
13:40:00	681623/681623	---M--	200	added ('OK')	image/jpeg	etag:CIez/daWousCEAE=	https://images.squarespace-cdn.com/content/v1/59427d3cd2b857e783255062/1512145910030-LCKJYIJJQT692L69Q3QW/IMG_0400.JPG	./Sheffield%20iGEM/images.squarespace-cdn.com/content/v1/59427d3cd2b857e783255062/1512145910030-LCKJYIJJQT692L69Q3QW/IMG_0400.jpg	(from https://www.sheffieldigem.com/team)
13:40:01	53123/53123	---M-Z	200	added ('OK')	text/html	etag:W/%22e4fd1df6425c5bfd7e96db69f4b9f571%22	https://www.sheffieldigem.com/website	./Sheffield%20iGEM/www.sheffieldigem.com/website.html	(from https://www.sheffieldigem.com/team)
13:40:02	507543/507543	---M--	200	added ('OK')	image/jpeg	etag:CNnpi+GWousCEAE=	https://images.squarespace-cdn.com/content/v1/59427d3cd2b857e783255062/1498750888086-2YXRI5LEWYEV1K0SSSYD/website.jpg	./Sheffield%20iGEM/images.squarespace-cdn.com/content/v1/59427d3cd2b857e783255062/1498750888086-2YXRI5LEWYEV1K0SSSYD/website.jpg	(from https://www.sheffieldigem.com/team)
13:40:03	57866/57866	---M-Z	200	added ('OK')	text/html	etag:W/%2262a84771b9c4a1cd3cad8a125a12b7ae%22	https://www.sheffieldigem.com/entrepreneurship	./Sheffield%20iGEM/www.sheffieldigem.com/entrepreneurship.html	(from https://www.sheffieldigem.com/team)
13:40:03	96644/96644	---M--	200	added ('OK')	image/jpeg	etag:CPTU1eqWousCEAE=	https://images.squarespace-cdn.com/content/v1/59427d3cd2b857e783255062/1585655920571-1HDYS1XYSQA2HTV3RAYX/Jeff+Green.jpg	./Sheffield%20iGEM/images.squarespace-cdn.com/content/v1/59427d3cd2b857e783255062/1585655920571-1HDYS1XYSQA2HTV3RAYX/Jeff+Green.jpg	(from https://www.sheffieldigem.com/team)
13:40:05	208988/208988	---M-Z	200	added ('OK')	text/html	etag:W/%22d77cf2d26d8aec698298b11602312f3f%22	https://www.sheffieldigem.com/people	./Sheffield%20iGEM/www.sheffieldigem.com/people.html	(from https://www.sheffieldigem.com/team)
13:40:19	533700/533700	---M--	200	added ('OK')	image/jpeg	etag:CPv94+WWousCEAE=	https://images.squarespace-cdn.com/content/v1/59427d3cd2b857e783255062/1509723358549-EBEP57L53LXD41CB0N55/_DSC3180.jpg	./Sheffield%20iGEM/images.squarespace-cdn.com/content/v1/59427d3cd2b857e783255062/1509723358549-EBEP57L53LXD41CB0N55/_DSC3180.jpg	(from https://www.sheffieldigem.com/team)
13:40:20	22292/22292	---M--	200	added ('OK')	image/png	etag:CK7dtdyVousCEAE=	https://images.squarespace-cdn.com/content/v1/59427d3cd2b857e783255062/1563126021982-NLQQKWEHIBP8990752U9/image-asset.png	./Sheffield%20iGEM/images.squarespace-cdn.com/content/v1/59427d3cd2b857e783255062/1563126021982-NLQQKWEHIBP8990752U9/image-asset.png	(from https://www.sheffieldigem.com/our-projects)
13:40:21	20247/20247	---M--	200	added ('OK')	image/png	etag:CI6hsuOWousCEAE=	https://images.squarespace-cdn.com/content/v1/59427d3cd2b857e783255062/1544715041314-4APXGBIF4ROFSEUXU2A2/BrightBiotics+2017.png	./Sheffield%20iGEM/images.squarespace-cdn.com/content/v1/59427d3cd2b857e783255062/1544715041314-4APXGBIF4ROFSEUXU2A2/BrightBiotics+2017.png	(from https://www.sheffieldigem.com/our-projects)
13:40:23	32796/32796	---M--	200	added ('OK')	image/jpeg	etag:CLjmk9mWousCEAE=	https://images.squarespace-cdn.com/content/v1/59427d3cd2b857e783255062/1498769648073-TH9WEGD5BAFEZJI9H69H/2016+-+Iron+and+Blood.jpg	./Sheffield%20iGEM/images.squarespace-cdn.com/content/v1/59427d3cd2b857e783255062/1498769648073-TH9WEGD5BAFEZJI9H69H/2016+-+Iron+and+Blood.jpg	(from https://www.sheffieldigem.com/our-projects)
13:40:27	26883/26883	---M--	200	added ('OK')	image/png	etag:CNTpguWWousCEAE=	https://images.squarespace-cdn.com/content/v1/59427d3cd2b857e783255062/1498769385883-4N7PW6PXSZ082QR56PBC/UoS.png	./Sheffield%20iGEM/images.squarespace-cdn.com/content/v1/59427d3cd2b857e783255062/1498769385883-4N7PW6PXSZ082QR56PBC/UoS.png	(from https://www.sheffieldigem.com/our-projects)
13:40:27	43539/43539	---M--	200	added ('OK')	image/png	etag:CJuDs9CWousCEAE=	https://images.squarespace-cdn.com/content/v1/59427d3cd2b857e783255062/1498572906776-B6PDJ1JH9X4I52BE3723/sheffield_igem_2014.PNG	./Sheffield%20iGEM/images.squarespace-cdn.com/content/v1/59427d3cd2b857e783255062/1498572906776-B6PDJ1JH9X4I52BE3723/sheffield_igem_2014.png	(from https://www.sheffieldigem.com/our-projects)
13:40:27	68272/68272	---M--	200	added ('OK')	image/png	etag:CNDogMqWousCEAE=	https://images.squarespace-cdn.com/content/v1/59427d3cd2b857e783255062/1498768724665-8IYJG1V7GB3PTLTOJICS/2009+-+Switched+On+2.PNG	./Sheffield%20iGEM/images.squarespace-cdn.com/content/v1/59427d3cd2b857e783255062/1498768724665-8IYJG1V7GB3PTLTOJICS/2009+-+Switched+On+2.png	(from https://www.sheffieldigem.com/our-projects)
13:40:29	26883/26883	---M--	200	added ('OK')	image/png	etag:CLbx4vKWousCEAE=	https://images.squarespace-cdn.com/content/v1/59427d3cd2b857e783255062/1498769455907-2QJBZVQ8PK5FZ9VRI6AQ/UoS.png	./Sheffield%20iGEM/images.squarespace-cdn.com/content/v1/59427d3cd2b857e783255062/1498769455907-2QJBZVQ8PK5FZ9VRI6AQ/UoS.png	(from https://www.sheffieldigem.com/our-projects)
13:40:29	776956/776956	---M--	200	added ('OK')	image/jpeg	etag:COmlqueWousCEAE=	https://images.squarespace-cdn.com/content/v1/59427d3cd2b857e783255062/1498920881522-6Q8Y0IOFR650M9FFKCWJ/DSC_0044.JPG	./Sheffield%20iGEM/images.squarespace-cdn.com/content/v1/59427d3cd2b857e783255062/1498920881522-6Q8Y0IOFR650M9FFKCWJ/DSC_0044.jpg	(from https://www.sheffieldigem.com/our-labs)
13:40:31	411937/411937	---M--	200	added ('OK')	image/jpeg	etag:CO3dzuCWousCEAE=	https://images.squarespace-cdn.com/content/v1/59427d3cd2b857e783255062/1498920837462-WGFBGG9UJCSM7YS0VWE9/DSC_0009+-+DSC_0011.jpg	./Sheffield%20iGEM/images.squarespace-cdn.com/content/v1/59427d3cd2b857e783255062/1498920837462-WGFBGG9UJCSM7YS0VWE9/DSC_0009+-+DSC_0011.jpg	(from https://www.sheffieldigem.com/our-labs)
13:40:31	77567/77567	---M--	400	error ('Bad%20Request')	text/html	date:Sat,%2025%20Feb%202023%2013:40:31%20UTC	https://www.sheffieldigem.com/%22https://player.vimeo.com/video/194410756?app_id=122963&amp;wmode=opaque\%22	./Sheffield%20iGEM/www.sheffieldigem.com/_https_/player.vimeo.com/video/194410756.7412a1.delayed	(from https://www.sheffieldigem.com/about-igem)
13:40:32	42932/42932	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2268e7b78d20c53a1534f00e565c4a5b9c%22	https://www.sheffieldigem.com/%22https://player.vimeo.com/video/194410756?app_id=122963&wmode=opaque%22	./Sheffield%20iGEM/www.sheffieldigem.com/_https_/player.vimeo.com/video/194410756.7513bc.delayed	(from https://www.sheffieldigem.com/about-igem)
13:40:36	175614/175614	---M--	200	added ('OK')	image/png	etag:CLq9i+rciPMCEAE=	https://images.squarespace-cdn.com/content/v1/59427d3cd2b857e783255062/1631975046697-D4V6XED70C2ROQQCR2H8/2021tracks.png	./Sheffield%20iGEM/images.squarespace-cdn.com/content/v1/59427d3cd2b857e783255062/1631975046697-D4V6XED70C2ROQQCR2H8/2021tracks.png	(from https://www.sheffieldigem.com/about-igem)
13:40:37	77567/77567	---M--	400	error ('Bad%20Request')	text/html	date:Sat,%2025%20Feb%202023%2013:40:36%20UTC	https://www.sheffieldigem.com/%22https://www.google.com/maps/d/embed?mid=1khSv7AZ6zOIGxyr0sg7b-IV9azA\%22	./Sheffield%20iGEM/www.sheffieldigem.com/_https_/www.google.com/maps/d/embed.773e9c.delayed	(from https://www.sheffieldigem.com/about-igem)
13:40:45	1104152/1104152	---M--	200	added ('OK')	image/jpeg	etag:CMe6sO6VousCEAE=	https://images.squarespace-cdn.com/content/v1/59427d3cd2b857e783255062/1498559850120-JFOG3OA9UYFAYI1CSRIL/jamboree5.jpg	./Sheffield%20iGEM/images.squarespace-cdn.com/content/v1/59427d3cd2b857e783255062/1498559850120-JFOG3OA9UYFAYI1CSRIL/jamboree5.jpg	(from https://www.sheffieldigem.com/jamboree)
13:40:45	63829/63829	---M-Z	200	added ('OK')	text/html	etag:W/%220f365faa59576dae70e6f8cfc0888719--gzip%22	https://www.sheffieldigem.com/get-involved/	./Sheffield%20iGEM/www.sheffieldigem.com/get-involved/index.html	(from https://www.sheffieldigem.com/faqs)
13:40:45	58879/58879	---M-Z	200	added ('OK')	text/html	etag:W/%22d644ca7726c443d357386437af4e8809--gzip%22	https://www.sheffieldigem.com/our-projects/	./Sheffield%20iGEM/www.sheffieldigem.com/our-projects/index.html	(from https://www.sheffieldigem.com/faqs)
13:40:45	49888/49888	---M-Z	200	added ('OK')	text/html	etag:W/%22c93a6b5a0ebbe9792878a9c830ac5838%22	https://www.sheffieldigem.com/our-labs/	./Sheffield%20iGEM/www.sheffieldigem.com/our-labs/index.html	(from https://www.sheffieldigem.com/faqs)
13:40:47	1110046/1110046	---M--	200	added ('OK')	image/jpeg	etag:CJjen+qWousCEAE=	https://images.squarespace-cdn.com/content/v1/59427d3cd2b857e783255062/1498559948182-3ZF0YQSGTP4DHGBL0XMZ/jamboree6.jpg	./Sheffield%20iGEM/images.squarespace-cdn.com/content/v1/59427d3cd2b857e783255062/1498559948182-3ZF0YQSGTP4DHGBL0XMZ/jamboree6.jpg	(from https://www.sheffieldigem.com/jamboree)
13:40:49	647078/647078	---M--	200	added ('OK')	image/jpeg	etag:COvv6OSWousCEAE=	https://images.squarespace-cdn.com/content/v1/59427d3cd2b857e783255062/1498759649776-HU2SPJ7ZAWDWPXXDUCSH/1af.jpg	./Sheffield%20iGEM/images.squarespace-cdn.com/content/v1/59427d3cd2b857e783255062/1498759649776-HU2SPJ7ZAWDWPXXDUCSH/1af.jpg	(from https://www.sheffieldigem.com/jamboree)
13:40:49	791476/791476	---M--	200	added ('OK')	image/jpeg	etag:COzb/cyWousCEAE=	https://images.squarespace-cdn.com/content/v1/59427d3cd2b857e783255062/1568122069694-219DBZXTKAQMWKMGCMVH/Judges.jpg	./Sheffield%20iGEM/images.squarespace-cdn.com/content/v1/59427d3cd2b857e783255062/1568122069694-219DBZXTKAQMWKMGCMVH/Judges.jpg	(from https://www.sheffieldigem.com/jamboree)
13:40:52	739704/739704	---M--	200	added ('OK')	image/jpeg	etag:CK2EuPKWousCEAE=	https://images.squarespace-cdn.com/content/v1/59427d3cd2b857e783255062/1498559686512-YIK7EXNEQ8ILRD756TII/jamboree2.jpg	./Sheffield%20iGEM/images.squarespace-cdn.com/content/v1/59427d3cd2b857e783255062/1498559686512-YIK7EXNEQ8ILRD756TII/jamboree2.jpg	(from https://www.sheffieldigem.com/jamboree)
13:40:52	809104/809104	---M--	200	added ('OK')	image/jpeg	etag:CKiU3O6WousCEAE=	https://images.squarespace-cdn.com/content/v1/59427d3cd2b857e783255062/1498559732156-6WZ529D9MHKRX3J5NBM9/jamboree3.jpg	./Sheffield%20iGEM/images.squarespace-cdn.com/content/v1/59427d3cd2b857e783255062/1498559732156-6WZ529D9MHKRX3J5NBM9/jamboree3.jpg	(from https://www.sheffieldigem.com/jamboree)
13:40:52	1196571/1196571	---M--	200	added ('OK')	image/jpeg	etag:CIC1q8qWousCEAE=	https://images.squarespace-cdn.com/content/v1/59427d3cd2b857e783255062/1544713131187-95ZSU88YWRT0QZHL3MFL/5.jpg	./Sheffield%20iGEM/images.squarespace-cdn.com/content/v1/59427d3cd2b857e783255062/1544713131187-95ZSU88YWRT0QZHL3MFL/5.jpg	(from https://www.sheffieldigem.com/jamboree)
13:40:53	77567/77567	---M--	400	error ('Bad%20Request')	text/html	date:Sat,%2025%20Feb%202023%2013:40:52%20UTC	https://www.sheffieldigem.com/%22https://player.vimeo.com/video/172596389?wmode=opaque\%22	./Sheffield%20iGEM/www.sheffieldigem.com/_https_/player.vimeo.com/video/172596389.7f6bfa.delayed	(from https://www.sheffieldigem.com/jamboree)
13:40:53	42932/42932	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2268e7b78d20c53a1534f00e565c4a5b9c%22	https://www.sheffieldigem.com/%22https://player.vimeo.com/video/172596389?wmode=opaque%22	./Sheffield%20iGEM/www.sheffieldigem.com/_https_/player.vimeo.com/video/172596389.8014c2.delayed	(from https://www.sheffieldigem.com/jamboree)
